bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Autoantibody Measurement,C181397,Autoantibody Measurement (C181397),,Laboratory Tests;Immunogenicity Specimen Assessments;Autoantibody Measurements,,,The determination of the binding autoantibody in a biospecimen.,0,Autoantibody Measurement (C181397),0
Automated Breast Ultrasound,C186741,Automated Breast Ultrasound (C186741),C19337,Diagnostic Imaging;Medical Imaging,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound,Nominal,"A method of ultrasonography for secondary breast cancer screening in asymptomatic women with dense breasts. It uses an ultrasound scanner and a transducer device which moves automatically in a scan box. The patient lies in a supine position and automated breast ultrasound is performed in anteroposterior, medial, and lateral views routinely, and in the superior or inferior view additionally in cases of large breasts. The image series is used for 3-dimensional image reconstruction and tumor detection.",3,Imaging Procedure (C17369); Ultrasound Imaging (C17230); Diagnostic Ultrasound (C19337); Automated Breast Ultrasound (C186741),11
Autopsy Indicator,C135384,Autopsy Indicator (C135384),C25180,Indicator,AUTOPIND;Was Autopsy Performed,Ordinal,An indication as to whether an autopsy was performed.,1,Indicator (C25180); Autopsy Indicator (C135384),2
Average Menstrual Cycle Duration,C189354,Average Menstrual Cycle Duration (C189354),C119549,Reproductive Findings,MENSDURA;Average Menstrual Cycle Length,Quantitative,The average length of time of the menses cycle.,2,Duration (C25330); Menstrual Cycle Duration (C119549); Average Menstrual Cycle Duration (C189354),3
Axis and Voltage ECG Assessment,C111132,Axis and Voltage ECG Assessment (C111132),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,AXISVOLT;Axis and Voltage,Nominal,An electrocardiographic assessment of the mean cardiac electrical vector and ECG voltage.,1,Electrocardiogram Test (C83146); Axis and Voltage ECG Assessment (C111132),7
B-Lymphocyte Count,C174314,B-Lymphocyte Count (C174314),C51949,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,B-Cell Lymphocytes;B-Cells;B-Lymphocytes,Quantitative,A measurement of the B-lymphocyte count in a sample.,4,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Lymphocyte Count (C51949); B-Lymphocyte Count (C174314),5
BMI-for-Age Percentile,C163567,BMI-for-Age Percentile (C163567),,Vital Signs;Body Measurements,BMIAPCTL,Quantitative,"A measurement of an individual's body mass index in relationship to age, in comparison to a reference percentile curve.",0,BMI-for-Age Percentile (C163567),2
BPRS-Anchored - Anxiety,C100373,BPRS-Anchored - Anxiety (C100373),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Anxiety.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Anxiety (C100373),5
BPRS-Anchored - Blunted Affect,C100387,BPRS-Anchored - Blunted Affect (C100387),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Blunted affect.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Blunted Affect (C100387),5
BPRS-Anchored - Conceptual Disorganization,C100375,BPRS-Anchored - Conceptual Disorganization (C100375),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Conceptual Disorganization;BPRSA104;BPRS-Anchored - Conceptual Disorganization,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Conceptual disorganization.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Conceptual Disorganization (C100375),5
BPRS-Anchored - Depressive Mood,C100380,BPRS-Anchored - Depressive Mood (C100380),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Depressive Mood;BPRSA109;BPRS-Anchored - Depressive Mood,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Depressive mood.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Depressive Mood (C100380),5
BPRS-Anchored - Disorientation,C100389,BPRS-Anchored - Disorientation (C100389),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Disorientation;BPRSA118;BPRS-Anchored - Disorientation,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Disorientation.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Disorientation (C100389),5
BPRS-Anchored - Emotional Withdrawal,C100374,BPRS-Anchored - Emotional Withdrawal (C100374),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Emotional Withdrawal;BPRSA103;BPRS-Anchored - Emotional Withdrawal,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Emotional withdrawal.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Emotional Withdrawal (C100374),5
BPRS-Anchored - Excitement,C100388,BPRS-Anchored - Excitement (C100388),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Excitement;BPRSA117;BPRS-Anchored - Excitement,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Excitement.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Excitement (C100388),5
BPRS-Anchored - Grandiosity,C100379,BPRS-Anchored - Grandiosity (C100379),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Grandiosity;BPRSA108;BPRS-Anchored - Grandiosity,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Grandiosity.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Grandiosity (C100379),5
BPRS-Anchored - Guilt Feelings,C100376,BPRS-Anchored - Guilt Feelings (C100376),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Guilt Feelings;BPRSA105;BPRS-Anchored - Guilt Feelings,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Guilt feelings.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Guilt Feelings (C100376),5
BPRS-Anchored - Hallucinatory Behavior,C100383,BPRS-Anchored - Hallucinatory Behavior (C100383),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Hallucinatory Behavior;BPRSA112;BPRS-Anchored - Hallucinatory Behavior,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Hallucinatory behavior.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Hallucinatory Behavior (C100383),5
BPRS-Anchored - Hostility,C100381,BPRS-Anchored - Hostility (C100381),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Hostility;BPRSA110;BPRS-Anchored - Hostility,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Hostility.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Hostility (C100381),5
BPRS-Anchored - Mannerisms and Posturing,C100378,BPRS-Anchored - Mannerisms and Posturing (C100378),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Mannerisms and Posturing;BPRSA107;BPRS-Anchored - Mannerisms and Posturing,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Mannerisms and posturing.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Mannerisms and Posturing (C100378),4
BPRS-Anchored - Motor Retardation,C100384,BPRS-Anchored - Motor Retardation (C100384),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Motor Retardation;BPRSA113;BPRS-Anchored - Motor Retardation,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Motor retardation.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Motor Retardation (C100384),4
BPRS-Anchored - Somatic Concern,C100372,BPRS-Anchored - Somatic Concern (C100372),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Somatic Concern;BPRSA101;BPRS-Anchored - Somatic Concern,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Somatic concern.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Somatic Concern (C100372),5
BPRS-Anchored - Suspiciousness,C100382,BPRS-Anchored - Suspiciousness (C100382),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Suspiciousness;BPRSA111;BPRS-Anchored - Suspiciousness,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Suspiciousness.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Suspiciousness (C100382),5
BPRS-Anchored - Tension,C100377,BPRS-Anchored - Tension (C100377),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Tension;BPRSA106;BPRS-Anchored - Tension,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Tension.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Tension (C100377),5
BPRS-Anchored - Uncooperativeness,C100385,BPRS-Anchored - Uncooperativeness (C100385),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Uncooperativeness;BPRSA114;BPRS-Anchored - Uncooperativeness,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Uncooperativeness.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Uncooperativeness (C100385),5
BPRS-Anchored - Unusual Thought Content,C100386,BPRS-Anchored - Unusual Thought Content (C100386),C100109,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1;BPRS-Anchored Clinical Classification Question,BPRSA1-Unusual Thought Content;BPRSA115;BPRS-Anchored - Unusual Thought Content,Ordinal,Brief Psychiatric Rating Scale-Anchored (BPRS-A) Unusual thought content.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109); BPRS-Anchored - Unusual Thought Content (C100386),5
BPRS-Anchored Clinical Classification Question,C100109,BPRS-Anchored Clinical Classification Question (C100109),C211913,QRS Instrument Questions,,,A question associated with the BPRS-Anchored clinical classification.,2,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); BPRS-Anchored Clinical Classification Question (C100109),0
BRCA Mutation Analysis,C146692,BRCA Mutation Analysis (C146692),C18302,Genetic Testing;Gene Expression Analysis;Genetic Variation Analysis;Molecular Analysis;Genetic Molecular Analysis,BRCA Mutation Status;BRCA Family Gene Mutation Analysis,Ordinal,A procedure to test for the presence of mutations in BRCA family genes.,1,Genetic Variation Analysis (C18302); BRCA Mutation Analysis (C146692),7
BRCA1 Gene Mutation,C19635,BRCA1 Gene Mutation (C19635),C159204,Genetic Testing;Gene Expression Analysis;Molecular Analysis;Molecular Genetic Variation;Gene Abnormality,BRCA1;BRCA1 Mutation;Breast Cancer 1 Gene Mutation;BROVCA1 Gene Mutation;Mutation of the BRCA1 Gene,Ordinal,"A mutation that is typically a heritable, permanent change in the nucleotide sequence of the BRCA1 gene. Single nucleotide substitutions and small deletions or insertions (1-20 bases) account for the majority of mutations in the BRCA1 gene. Approximately 75% of these alterations result in a truncated form of the breast cancer type 1 susceptibility protein. Mutations in the BRCA1 gene predispose individuals to breast and ovarian cancers.",1,Fanconi Anemia Complementation Group Gene Mutation (C159204); BRCA1 Gene Mutation (C19635),7
BRCA2 Gene Mutation,C19636,BRCA2 Gene Mutation (C19636),C159204,Genetic Testing;Gene Expression Analysis;Molecular Analysis;Molecular Genetic Variation;Gene Abnormality,BRCA2;BRCA2 Mutation;Breast Cancer 2 Gene Mutation;BROVCA2 Gene Mutation;Mutation of the BRCA2 Gene;XRCC11 Gene Mutation;BRCC2 Gene Mutation;FANCD1 Gene Mutation,Ordinal,"A mutation that is typically a heritable, permanent change in the nucleotide sequence of the BRCA2 gene. Single nucleotide substitutions and small deletions or insertions (1-20 bases) account for the majority of mutations in the BRCA2 gene. Most of these alterations result in a truncated form of the breast cancer type 2 susceptibility protein. Mutations in the BRCA2 gene predispose males to breast cancer.",1,Fanconi Anemia Complementation Group Gene Mutation (C159204); BRCA2 Gene Mutation (C19636),7
Bartholin's Gland Abnormality Indicator,C154880,Bartholin's Gland Abnormality Indicator (C154880),C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BTHGLIND;Abnormal Indicator,Nominal,An indication as to whether the Bartholin's gland is abnormal.,1,Clinical Findings Indicator (C181043); Bartholin's Gland Abnormality Indicator (C154880),2
Basal Metabolic Rate,C126083,Basal Metabolic Rate (C126083),C171083,Vital Signs;Energy Expenditure,BMR,Quantitative,A patient's energy expenditure at rest.,2,Characteristic (C25447); Organism Characteristic (C171083); Basal Metabolic Rate (C126083),3
Best Overall Response,C94536,Best Overall Response (C94536),C50995,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;RECIST 1.1;iRECIST,BESTRESP,Nominal,The most clinically favorable response recorded from the start of the study treatment until the end of treatment.,1,Disease Response (C50995); Best Overall Response (C94536),7
Beta Angle of the Hip,C191307,Beta Angle of the Hip (C191307),C110937,Musculoskeletal Finding,BETAANGL;Beta Angle,Quantitative,A measurement of the angle formed by the cartilaginous roof to the vertical cortex of the ilium.,1,Musculoskeletal Finding (C110937); Beta Angle of the Hip (C191307),6
Bicarbonate Measurement,C74667,Bicarbonate Measurement (C74667),C49237,Laboratory Tests;Chemistry Tests,Bicarbonate;HCO3,Quantitative,The determination of the amount of bicarbonate present in a sample.,1,Chemistry Test (C49237); Bicarbonate Measurement (C74667),5
Biopsy Procedure,C15189,Biopsy Procedure (C15189),C18020,Diagnostic Procedures;Biopsies,Bx,Nominal,"The removal of tissue specimens or fluid from the living body for microscopic examination, performed to establish a diagnosis.",1,Diagnostic Procedure (C18020); Biopsy Procedure (C15189),11
Biopsy Procedure by Anatomic Location,C217124,Biopsy Procedure by Anatomic Location (C217124),,Diagnostic Procedures;Biopsies,,,A classification of biopsy procedures based on anatomic location.,0,Biopsy Procedure by Anatomic Location (C217124),0
Biospecimen Collection,C70945,Biospecimen Collection (C70945),,Biospecimen Events,Collecting;Collected;Sample Collection,Nominal,"The act or process of gathering biospecimens for testing, diagnostic, propagation, treatment or research purposes.",0,Biospecimen Collection (C70945),7
Biospecimen Retained and/or Contains DNA Indicator,C126058,Biospecimen Retained and/or Contains DNA Indicator (C126058),,Clinical Trial Attribute;Trial Summary,,,An indication as to whether biospecimens have been retained and/or whether those retained biospecimens contain DNA.,0,Biospecimen Retained and/or Contains DNA Indicator (C126058),0
Biospecimen Retention Indicator,C164620,Biospecimen Retention Indicator (C164620),C126058,Trial Summary,BRIND,Nominal,An indication as to whether the biological specimen is retained for a period of time.,1,Biospecimen Retained and/or Contains DNA Indicator (C126058); Biospecimen Retention Indicator (C164620),6
Biospecimen Shipping,C179747,Biospecimen Shipping (C179747),,Biospecimen Events,Biological Sample Shipment;Biological Sample Shipping;Biological Sample Transport;Specimen Ship;Shipped,Nominal,The act or process of the logistical considerations for transporting a biological sample from the sender to the receiver.,0,Biospecimen Shipping (C179747),6
Biospecimen Storage,C179748,Biospecimen Storage (C179748),,Biospecimen Events,Biological Sample Storage;Storing,Nominal,"The act, process and logistical considerations of the physical or environmental conditions under which the biological sample is maintained.",0,Biospecimen Storage (C179748),6
Birth Control Method,C106501,Birth Control Method (C106501),C71460,Reproductive Findings,BCMETHOD,Nominal,"The method by which conception or impregnation is prevented. This may be achieved through the use of devices, drugs or surgery.",1,Method (C71460); Birth Control Method (C106501),2
Birth Country,C200441,Birth Country (C200441),C16632,Subject Characteristics,BRCTRY;Country of Birth;Birth Country,Nominal,The country where a subject was born.,1,Geographic Area (C16632); Birth Country (C200441),3
Birth Country Code,C93516,Birth Country Code (C93516),,Subject Characteristics,BRCTRYCD;Birth Country Code;birthCountryCode,Nominal,A coded value specifying the name of the country in which the biologic entity is born.,0,Birth Country Code (C93516),3
Birth Date and Time,C83217,Birth Date and Time (C83217),C37939,Demographic Data;Demographics;Birth Event,BRTHDTC;Date/Time of Birth,Temporal,The date and time of a birth event.,1,Date and Time (C37939); Birth Date and Time (C83217),2
Birth Plurality,C198361,Birth Plurality (C198361),C92720,Subject Characteristics,BTHPLRTY;Birth Plurality,Nominal,"The number of fetuses delivered live or dead at any time in the pregnancy, regardless of gestational age or if the fetuses were delivered at different dates in the pregnancy. (CDC)",1,Pregnancy Finding (C92720); Birth Plurality (C198361),3
Birth Weight,C76325,Birth Weight (C76325),C25208,Vital Signs;Body Measurements,BRTHWT,Quantitative,The first weight of a newborn obtained after birth.,1,Weight (C25208); Birth Weight (C76325),3
Bleeding or Spotting Between Menstrual Periods Indicator,C189352,Bleeding or Spotting Between Menstrual Periods Indicator (C189352),C154889,Reproductive Findings;Clinical Findings Indicator;Indicator,BSBMPIND;Bleed/Spot Between Menstrual Periods Ind,Nominal,An indication as to whether the individual has experienced bleeding or spotting between menstrual periods.,2,Clinical Findings Indicator (C181043); Abnormal Bleeding Indicator (C154889); Bleeding or Spotting Between Menstrual Periods Indicator (C189352),2
Blinded Description,C93518,Blinded Description (C93518),,Clinical Trial Attribute;Trial Summary,,,The textual representation of the activity on a blinded participant or study subject (from the point of view of the study investigator).,0,Blinded Description (C93518),0
Blistering Indicator,C122195,Blistering Indicator (C122195),C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,1,Symptom Indicator (C119241); Blistering Indicator (C122195),6
Blood Cell Count,C28133,Blood Cell Count (C28133),C49286,Laboratory Tests,Complete Blood Count;CBC;Full Blood Count;FBC,,"The determination of the number of red blood cells, white blood cells, and platelets in a biospecimen.",1,Hematology Test (C49286); Blood Cell Count (C28133),0
Blood Cell Count Ratio Measurement,C67208,Blood Cell Count Ratio Measurement (C67208),C28133,Laboratory Tests;Hematology Tests;Blood Cell Counts;Blood Cell Count Ratio Measurements,,,The determination of the ratio of one blood cell component to another in a blood sample. The measurement may be expressed as either a ratio or a percentage.,2,Hematology Test (C49286); Blood Cell Count (C28133); Blood Cell Count Ratio Measurement (C67208),0
Blood Flow Rate,C94866,Blood Flow Rate (C94866),C82554,Findings;Clinical Test Result;Renal Function Tests;Urinary System Findings;Respiratory System Findings,Blood Flow Rate;BLDFLRT,Quantitative,"The volume of blood per unit time passing through a specified location, such as a point in a blood vessel or an entire organ. Units are ml/sec.",1,Flow Rate (C82554); Blood Flow Rate (C94866),7
Blood Pressure,C54706,Blood Pressure (C54706),C49672,Vital Signs;Blood Pressure,BP,,The pressure of the circulating blood against the walls of the blood vessels.,1,Vital Signs Measurement (C49672); Blood Pressure (C54706),0
Body Cell Mass Measurement,C199996,Body Cell Mass Measurement (C199996),C112025,Vital Signs;Mass Measurement,BCM;Body Cell Mass,Quantitative,An estimated measurement of the total mass of metabolically active cells in the body.,1,Mass Measurement (C112025); Body Cell Mass Measurement (C199996),3
Body Fat Measurement,C122232,Body Fat Measurement (C122232),C19332,Vital Signs;Body Measurements,BODYFATM,Quantitative,A measurement of the total fat mass within the subject's body.,1,Personal Attribute (C19332); Body Fat Measurement (C122232),3
Body Frame Size,C49680,Body Frame Size (C49680),,Vital Signs;Body Measurements,Frame Size,Ordinal,"The categorization of a person's body frame into small, medium and large based on the measurement of wrist circumference or the breadth of the elbow.",0,Body Frame Size (C49680),2
Body Height,C164634,Body Height (C164634),C25347,Vital Signs;Body Measurements,HEIGHT,Quantitative,The vertical measurement or distance from the base to the top of a subject or participant.,1,Height (C25347); Body Height (C164634),3
Body Length-for-Age Percentile,C205752,Body Length-for-Age Percentile (C205752),,Vital Signs;Body Measurements,BLAPCTL,Quantitative,"A measurement of an individual's body length in relationship to age, in comparison to a reference percentile curve.",0,Body Length-for-Age Percentile (C205752),2
Body Mass Index,C16358,Body Mass Index (C16358),,Vital Signs;Body Measurements,BMI;Quetelet Index,Quantitative,An individual's weight in kilograms divided by the square of the height in meters.,0,Body Mass Index (C16358),3
Body Organ or System Test,C215116,Body Organ or System Test (C215116),,Respiratory System Findings,,,Assessment of a body organ or a body system to find irregularities or dysfunction.,0,Body Organ or System Test (C215116),0
Body Surface Area,C25157,Body Surface Area (C25157),C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",1,Personal Attribute (C19332); Body Surface Area (C25157),3
Body Temperature,C174446,Body Temperature (C174446),,Vital Signs,Temperature,Quantitative,A measurement of the temperature of the body.,0,Body Temperature (C174446),4
Body Temperature Measurement,C164325,Body Temperature Measurement (C164325),C83119,Vital Signs;Temperature,Vital Signs - Body Temperature,,The result of the measurement of the body temperature.,1,Physical Examination Finding (C83119); Body Temperature Measurement (C164325),0
Body Weight,C81328,Body Weight (C81328),C25208,Vital Signs;Body Measurements,WEIGHT,Quantitative,The weight of a subject.,1,Weight (C25208); Body Weight (C81328),3
Bone Marrow Disease Involvement Indicator,C135477,Bone Marrow Disease Involvement Indicator (C135477),C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,1,Clinical Findings Indicator (C181043); Bone Marrow Disease Involvement Indicator (C135477),5
Bone Mineral Content,C147472,Bone Mineral Content (C147472),C110937,Musculoskeletal Finding,BMC;Bone Mineral Mass;Bone Mass,Quantitative,An assessment of the quantity of minerals within a specific bone.,1,Musculoskeletal Finding (C110937); Bone Mineral Content (C147472),6
Bone Mineral Density T-Score,C147473,Bone Mineral Density T-Score (C147473),C120401,Musculoskeletal Finding;T-Score,BMDT,Quantitative,The standard deviation of the subject's bone mineral density score in comparison to the expected normal bone mineral density of a healthy 30-year old adult.,1,T-Score (C120401); Bone Mineral Density T-Score (C147473),5
Bone Mineral Density Test,C61545,Bone Mineral Density Test (C61545),C18020,Musculoskeletal Finding;Diagnostic Procedure,BMD;Bone Mineral Density;Bone Mass;Bone Density,Quantitative,A scanning procedure used to measure calcium and other minerals present in bone.,1,Diagnostic Procedure (C18020); Bone Mineral Density Test (C61545),6
Bone Mineral Density Z-Score,C139217,Bone Mineral Density Z-Score (C139217),C68741,Musculoskeletal Finding;Z-Score,BMDZ,Quantitative,"A statistical score representing the number of standard deviations above or below what is expected for an individual's bone density based on his age, sex, weight, and race. Z-scores are most useful in evaluating low bone density in children, premenopausal women, and men younger than age fifty.",1,Z-Score (C68741); Bone Mineral Density Z-Score (C139217),5
Brachytherapy,C15195,Brachytherapy (C15195),C15313,Procedures;Radiotherapy,Internal Radiation;Internal Radiation Brachytherapy,Nominal,"A type of radiation therapy in which radioactive material is placed inside the body, into a tumor or body cavity.",2,Therapeutic Procedure (C49236); Radiation Therapy (C15313); Brachytherapy (C15195),10
Breast Cancer Diagnostic or Therapeutic Procedure,C79427,Breast Cancer Diagnostic or Therapeutic Procedure (C79427),,Procedures;Interventions,,,Any procedure for diagnosis or treatment of breast cancer.,0,Breast Cancer Diagnostic or Therapeutic Procedure (C79427),0
Breast Cancer Therapeutic Procedure,C15774,Breast Cancer Therapeutic Procedure (C15774),C79427,Procedures;Interventions;Breast Cancer Procedures,Breast Cancer Treatment;Breast Cancer Surgeries,Nominal,Medical or surgical interventions to eradicate breast tumors and/or their metastases.,1,Breast Cancer Diagnostic or Therapeutic Procedure (C79427); Breast Cancer Therapeutic Procedure (C15774),11
Breast Cancer by AJCC v8 Anatomic Stage,C139533,Breast Cancer by AJCC v8 Anatomic Stage (C139533),C139532,Staging;Breast Cancer,Breast Carcinoma by AJCC v8 Anatomic Stage;TNM Staging,Ordinal,"A term that refers to the staging of breast cancer, following the rules of the TNM AJCC v8 classification system. This staging system should only be used in global regions where biomarker tests are not routinely available. (from AJCC 8th Ed.)",2,Breast Carcinoma (C4872); Breast Cancer by AJCC v8 Stage (C139532); Breast Cancer by AJCC v8 Anatomic Stage (C139533),4
Breast Cancer by AJCC v8 Prognostic Stage,C139554,Breast Cancer by AJCC v8 Prognostic Stage (C139554),C139532,Staging;Breast Cancer,Breast Carcinoma by AJCC v8 Prognostic Stage;Breast Cancer by AJCC v8 Prognostic Stage Group;TNM Staging,Ordinal,"A term that refers to the staging of breast cancer, following the rules of the TNM AJCC v8 classification system. This staging system should be used in countries where HER2, ER, and PR biomarker tests are routinely performed for patient care (U.S., Canada, etc.). (from AJCC 8th Ed.)",2,Breast Carcinoma (C4872); Breast Cancer by AJCC v8 Stage (C139532); Breast Cancer by AJCC v8 Prognostic Stage (C139554),4
