bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Aggregate QTCB Interval,C117784,Aggregate QTCB Interval (C117784),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QTCB Interval Aggregate;QTCBAG,Quantitative,A QT aggregate interval corrected for heart rate using Bazett's formula.,0,Aggregate QTCB Interval (C117784),9
Aggregate QTCF Interval,C117786,Aggregate QTCF Interval (C117786),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QTCF Interval Aggregate;QTCFAG,Quantitative,A QT aggregate interval corrected for heart rate using Fridericia's formula.,0,Aggregate QTCF Interval (C117786),9
Aggregate RR Interval,C117791,Aggregate RR Interval (C117791),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",0,Aggregate RR Interval (C117791),9
Albumin To Creatinine Protein Ratio Measurement,C74761,Albumin To Creatinine Protein Ratio Measurement (C74761),C74760,Laboratory Tests;Chemistry Tests;Urine Protein Measurement;Ratio Measurements,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT,Quantitative,The determination of the ratio of albumin compared to creatinine protein present in a urine sample. The measurement may be expressed as a ratio or percentage.,1,Urine Protein Measurement (C74760); Albumin To Creatinine Protein Ratio Measurement (C74761),5
Allergen-induced Antibody Measurement,C182150,Allergen-induced Antibody Measurement (C182150),,Laboratory Tests;Immunogenicity Specimen Assessments,,,"The determination of the allergen-induced, binding antibody in a biospecimen.",0,Allergen-induced Antibody Measurement (C182150),0
Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test (C100762),C81250,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study.  (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",1,Functional Assessment (C81250); Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test (C100762),4
Appendicular Skeletal Muscle Mass Measurement,C178018,Appendicular Skeletal Muscle Mass Measurement (C178018),C112025,Musculoskeletal Findings;Mass Measurements,ASMM;ASMMASS,Quantitative,A measurement of the mass of the muscles of the arms and legs.,0,Appendicular Skeletal Muscle Mass Measurement (C178018),6
Autoantibody Measurement,C181397,Autoantibody Measurement (C181397),,Laboratory Tests;Immunogenicity Specimen Assessments;Autoantibody Measurements,,,The determination of the binding autoantibody in a biospecimen.,0,Autoantibody Measurement (C181397),0
Blood Pressure,C54706,Blood Pressure (C54706),C49672,Vital Signs;Blood Pressure,BP,,The pressure of the circulating blood against the walls of the blood vessels.,0,Blood Pressure (C54706),0
Body Frame Size,C49680,Body Frame Size (C49680),,Vital Signs;Body Measurements,Frame Size,Ordinal,"The categorization of a person's body frame into small, medium and large based on the measurement of wrist circumference or the breadth of the elbow.",0,Body Frame Size (C49680),1
Body Height,C164634,Body Height (C164634),C25347,Vital Signs;Body Measurements,HEIGHT,Quantitative,The vertical measurement or distance from the base to the top of a subject or participant.,0,Body Height (C164634),3
Body Mass Index,C16358,Body Mass Index (C16358),,Vital Signs;Body Measurements,BMI;Quetelet Index,Quantitative,An individual's weight in kilograms divided by the square of the height in meters.,0,Body Mass Index (C16358),3
Body Weight,C81328,Body Weight (C81328),C25208,Vital Signs;Body Measurements,WEIGHT,Quantitative,The weight of a subject.,1,Weight (C25208); Body Weight (C81328),3
Brief Psychiatric Rating Scale A Clinical Classification,C100761,Brief Psychiatric Rating Scale A Clinical Classification (C100761),C118969,QRS;Clinical or Research Assessment Classification;Brief Psychiatric Rating Scale A Clinical Classification;BPRS-A;BPRSA1,BPRS-A;BPRSA1;Brief Psychiatric Rating Scale - Anchored,,"A standardized rating scale originally developed by Margaret G. Woerner, Salvatore Mannuzza and John M. Kane in 1988 which is used to evaluate the severity of an individual's psychiatric symptoms. This version consists of 18 questions or types of psychiatric symptoms such as depression, anxiety, hallucinations, motor skills, or other unusual behaviors and is completed during a semi-structured interview. Each symptom is rated on a scale of 1-7 or 1-9 with 1 being non-existent and 7 being very severe; 9 represents 'can not be assessed'.",1,Clinical or Research Assessment Classification (C118969); Brief Psychiatric Rating Scale A Clinical Classification (C100761),0
CDISC ADAS-Cog - Attempt to Draw,C100231,CDISC ADAS-Cog - Attempt to Draw (C100231),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCPS;Attempt to Draw;CDISC ADAS-Cog - Attempt to Draw,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Constructional praxis attempted to draw, but drew no forms correctly.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Attempt to Draw (C100231),8
CDISC ADAS-Cog - Commands Summary Score,C100209,CDISC ADAS-Cog - Commands Summary Score (C100209),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD;Commands;CDISC ADAS-Cog - Commands Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for commands.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands Summary Score (C100209),8
CDISC ADAS-Cog - Commands: Ceiling,C100211,CDISC ADAS-Cog - Commands: Ceiling (C100211),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD02;Commands: Ceiling;CDISC ADAS-Cog - Commands: Ceiling,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Commands task for pointing to the ceiling then to the floor.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands: Ceiling (C100211),8
CDISC ADAS-Cog - Commands: Fist,C100210,CDISC ADAS-Cog - Commands: Fist (C100210),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD01;Commands: Fist;CDISC ADAS-Cog - Commands: Fist,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Commands task for making a fist.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands: Fist (C100210),8
CDISC ADAS-Cog - Commands: Pencil,C100212,CDISC ADAS-Cog - Commands: Pencil (C100212),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD03;Commands: Pencil;CDISC ADAS-Cog - Commands: Pencil,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Commands task for put the pencil on top of the card and then put it back.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands: Pencil (C100212),8
CDISC ADAS-Cog - Commands: Shoulder,C100214,CDISC ADAS-Cog - Commands: Shoulder (C100214),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD05;Commands: Shoulder;CDISC ADAS-Cog - Commands: Shoulder,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Commands task for tap each shoulder twice with two fingers keeping your eyes shut.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands: Shoulder (C100214),8
CDISC ADAS-Cog - Commands: Watch,C100213,CDISC ADAS-Cog - Commands: Watch (C100213),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMD04;Commands: Watch;CDISC ADAS-Cog - Commands: Watch,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Commands task for put the watch on the other side of the pencil and then turn over the card.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Commands: Watch (C100213),8
CDISC ADAS-Cog - Comprehension,C100278,CDISC ADAS-Cog - Comprehension (C100278),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCMP;Comprehension;CDISC ADAS-Cog - Comprehension,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ability to comprehend speech.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Comprehension (C100278),8
CDISC ADAS-Cog - Concentration/Distractibility,C100279,CDISC ADAS-Cog - Concentration/Distractibility (C100279),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCON;Concentration/Distractibility;CDISC ADAS-Cog - Concentration/Distractibility,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ability to concentrate or easily be distracted.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Concentration/Distractibility (C100279),8
CDISC ADAS-Cog - Constructional Praxis Summary Score,C100226,CDISC ADAS-Cog - Constructional Praxis Summary Score (C100226),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCP;Constructional Praxis;CDISC ADAS-Cog - Constructional Praxis Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for constructional praxis.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Constructional Praxis Summary Score (C100226),8
CDISC ADAS-Cog - Constructional Praxis: 2 Rectangles,C100228,CDISC ADAS-Cog - Constructional Praxis: 2 Rectangles (C100228),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCP02;Constructional Praxis: 2 Rectangles;CDISC ADAS-Cog - Constructional Praxis: 2 Rectangles,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Constructional praxis task for copying two overlapping rectangles.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Constructional Praxis: 2 Rectangles (C100228),8
CDISC ADAS-Cog - Constructional Praxis: Circle,C100227,CDISC ADAS-Cog - Constructional Praxis: Circle (C100227),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCP01;Constructional Praxis: Circle;CDISC ADAS-Cog - Constructional Praxis: Circle,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Constructional praxis task for copying a circle.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Constructional Praxis: Circle (C100227),8
CDISC ADAS-Cog - Constructional Praxis: Cube,C100230,CDISC ADAS-Cog - Constructional Praxis: Cube (C100230),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCP04;Constructional Praxis: Cube;CDISC ADAS-Cog - Constructional Praxis: Cube,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Constructional praxis task for copying a cube.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Constructional Praxis: Cube (C100230),8
CDISC ADAS-Cog - Constructional Praxis: Diamond,C100229,CDISC ADAS-Cog - Constructional Praxis: Diamond (C100229),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCCP03;Constructional Praxis: Diamond;CDISC ADAS-Cog - Constructional Praxis: Diamond,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Constructional praxis task for copying a diamond.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Constructional Praxis: Diamond (C100229),8
CDISC ADAS-Cog - Delayed Word Recall Summary Score,C100215,CDISC ADAS-Cog - Delayed Word Recall Summary Score (C100215),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL;Delayed Word Recall;CDISC ADAS-Cog - Delayed Word Recall Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for delayed word recall.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall Summary Score (C100215),8
CDISC ADAS-Cog - Delayed Word Recall: Word 1,C100216,CDISC ADAS-Cog - Delayed Word Recall: Word 1 (C100216),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL01;Delayed Word Recall: Word [1];CDISC ADAS-Cog - Delayed Word Recall: Word 1,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 1.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 1 (C100216),8
CDISC ADAS-Cog - Delayed Word Recall: Word 10,C100225,CDISC ADAS-Cog - Delayed Word Recall: Word 10 (C100225),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL10;Delayed Word Recall: Word [10];CDISC ADAS-Cog - Delayed Word Recall: Word 10,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 10.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 10 (C100225),8
CDISC ADAS-Cog - Delayed Word Recall: Word 2,C100217,CDISC ADAS-Cog - Delayed Word Recall: Word 2 (C100217),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL02;Delayed Word Recall: Word [2];CDISC ADAS-Cog - Delayed Word Recall: Word 2,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 2.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 2 (C100217),8
CDISC ADAS-Cog - Delayed Word Recall: Word 3,C100218,CDISC ADAS-Cog - Delayed Word Recall: Word 3 (C100218),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL03;Delayed Word Recall: Word [3];CDISC ADAS-Cog - Delayed Word Recall: Word 3,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 3.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 3 (C100218),8
CDISC ADAS-Cog - Delayed Word Recall: Word 4,C100219,CDISC ADAS-Cog - Delayed Word Recall: Word 4 (C100219),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL04;Delayed Word Recall: Word [4];CDISC ADAS-Cog - Delayed Word Recall: Word 4,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 4.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 4 (C100219),8
CDISC ADAS-Cog - Delayed Word Recall: Word 5,C100220,CDISC ADAS-Cog - Delayed Word Recall: Word 5 (C100220),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL05;Delayed Word Recall: Word [5];CDISC ADAS-Cog - Delayed Word Recall: Word 5,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 5.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 5 (C100220),8
CDISC ADAS-Cog - Delayed Word Recall: Word 6,C100221,CDISC ADAS-Cog - Delayed Word Recall: Word 6 (C100221),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL06;Delayed Word Recall: Word [6];CDISC ADAS-Cog - Delayed Word Recall: Word 6,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 6.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 6 (C100221),8
CDISC ADAS-Cog - Delayed Word Recall: Word 7,C100222,CDISC ADAS-Cog - Delayed Word Recall: Word 7 (C100222),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL07;Delayed Word Recall: Word [7];CDISC ADAS-Cog - Delayed Word Recall: Word 7,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 7.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 7 (C100222),8
CDISC ADAS-Cog - Delayed Word Recall: Word 8,C100223,CDISC ADAS-Cog - Delayed Word Recall: Word 8 (C100223),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL08;Delayed Word Recall: Word [8];CDISC ADAS-Cog - Delayed Word Recall: Word 8,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 8.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 8 (C100223),8
CDISC ADAS-Cog - Delayed Word Recall: Word 9,C100224,CDISC ADAS-Cog - Delayed Word Recall: Word 9 (C100224),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCDRL09;Delayed Word Recall: Word [9];CDISC ADAS-Cog - Delayed Word Recall: Word 9,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Delayed word recall task for word 9.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Delayed Word Recall: Word 9 (C100224),8
CDISC ADAS-Cog - Executive Function Maze Summary Score,C100284,CDISC ADAS-Cog - Executive Function Maze Summary Score (C100284),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCMZ;Executive Function Maze;CDISC ADAS-Cog - Executive Function Maze Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for the executive function maze tasks.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Executive Function Maze Summary Score (C100284),8
CDISC ADAS-Cog - Executive Function Maze: Errors,C100285,CDISC ADAS-Cog - Executive Function Maze: Errors (C100285),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCMZ01;Executive Function Maze: Errors;CDISC ADAS-Cog - Executive Function Maze: Errors,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Number of errors during the executive function maze task.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Executive Function Maze: Errors (C100285),8
CDISC ADAS-Cog - Executive Function Maze: Time,C100286,CDISC ADAS-Cog - Executive Function Maze: Time (C100286),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCMZ02;Executive Function Maze: Time;CDISC ADAS-Cog - Executive Function Maze: Time,Temporal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) The time taken to complete the executive function maze task.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Executive Function Maze: Time (C100286),9
CDISC ADAS-Cog - Ideational Praxis Summary Score,C100232,CDISC ADAS-Cog - Ideational Praxis Summary Score (C100232),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCIP;Ideational Praxis;CDISC ADAS-Cog - Ideational Praxis Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for ideational praxis.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis Summary Score (C100232),8
CDISC ADAS-Cog - Ideational Praxis: Address,C100236,CDISC ADAS-Cog - Ideational Praxis: Address (C100236),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCIP04;Ideational Praxis: Address;CDISC ADAS-Cog - Ideational Praxis: Address,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for address the envelop to yourself.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Address (C100236),8
CDISC ADAS-Cog - Ideational Praxis: Fold,C100233,CDISC ADAS-Cog - Ideational Praxis: Fold (C100233),C100106,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC;ADAS-Cog CDISC Version Functional Test Question,ADCIP01;Ideational Praxis: Fold;CDISC ADAS-Cog - Ideational Praxis: Fold,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for folding the paper.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Fold (C100233),8
