bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
CDISC ADAS-Cog - Ideational Praxis: Address,C100236,CDISC ADAS-Cog - Ideational Praxis: Address (C100236),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCIP04;Ideational Praxis: Address;CDISC ADAS-Cog - Ideational Praxis: Address,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for address the envelop to yourself.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Address (C100236),8
CDISC ADAS-Cog - Ideational Praxis: Fold,C100233,CDISC ADAS-Cog - Ideational Praxis: Fold (C100233),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCIP01;Ideational Praxis: Fold;CDISC ADAS-Cog - Ideational Praxis: Fold,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for folding the paper.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Fold (C100233),8
CDISC ADAS-Cog - Ideational Praxis: Insert,C100234,CDISC ADAS-Cog - Ideational Praxis: Insert (C100234),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for put the paper in the envelop.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Insert (C100234),8
CDISC ADAS-Cog - Ideational Praxis: Seal,C100235,CDISC ADAS-Cog - Ideational Praxis: Seal (C100235),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for seal the envelop.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Seal (C100235),8
CDISC ADAS-Cog - Ideational Praxis: Stamp,C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp (C100237),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Ideational praxis task for showing where the stamp goes.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Ideational Praxis: Stamp (C100237),8
CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score (C100191),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task summary score for object and fingers.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers Summary Score (C100191),8
CDISC ADAS-Cog - Naming Objects and Fingers: 1,C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1 (C100192),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 1.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 1 (C100192),8
CDISC ADAS-Cog - Naming Objects and Fingers: 10,C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10 (C100201),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 10.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 10 (C100201),8
CDISC ADAS-Cog - Naming Objects and Fingers: 11,C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11 (C100202),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 11.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 11 (C100202),8
CDISC ADAS-Cog - Naming Objects and Fingers: 12,C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12 (C100203),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 12.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 12 (C100203),8
CDISC ADAS-Cog - Naming Objects and Fingers: 2,C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2 (C100193),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 2.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 2 (C100193),8
CDISC ADAS-Cog - Naming Objects and Fingers: 3,C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3 (C100194),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 3.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 3 (C100194),8
CDISC ADAS-Cog - Naming Objects and Fingers: 4,C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4 (C100195),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 4.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 4 (C100195),8
CDISC ADAS-Cog - Naming Objects and Fingers: 5,C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5 (C100196),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 5.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 5 (C100196),8
CDISC ADAS-Cog - Naming Objects and Fingers: 6,C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6 (C100197),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 6.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 6 (C100197),8
CDISC ADAS-Cog - Naming Objects and Fingers: 7,C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7 (C100198),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 7.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 7 (C100198),8
CDISC ADAS-Cog - Naming Objects and Fingers: 8,C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8 (C100199),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 8.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 8 (C100199),8
CDISC ADAS-Cog - Naming Objects and Fingers: 9,C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9 (C100200),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for object 9.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: 9 (C100200),8
CDISC ADAS-Cog - Naming Objects and Fingers: Middle,C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle (C100206),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for fingers of the dominant hand, middle finger.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: Middle (C100206),8
CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky (C100208),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for fingers of the dominant hand, little finger or pinky.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: Pinky (C100208),8
CDISC ADAS-Cog - Naming Objects and Fingers: Pointer,C100205,CDISC ADAS-Cog - Naming Objects and Fingers: Pointer (C100205),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFF02;Naming Objects and Fingers: Pointer;CDISC ADAS-Cog - Naming Objects and Fingers: Pointer,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for fingers of the dominant hand, index, or pointer finger.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: Pointer (C100205),8
CDISC ADAS-Cog - Naming Objects and Fingers: Ring,C100207,CDISC ADAS-Cog - Naming Objects and Fingers: Ring (C100207),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFF04;Naming Objects and Fingers: Ring;CDISC ADAS-Cog - Naming Objects and Fingers: Ring,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for fingers of the dominant hand, ring finger.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: Ring (C100207),8
CDISC ADAS-Cog - Naming Objects and Fingers: Thumb,C100204,CDISC ADAS-Cog - Naming Objects and Fingers: Thumb (C100204),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOFF01;Naming Objects and Fingers: Thumb;CDISC ADAS-Cog - Naming Objects and Fingers: Thumb,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Naming task for fingers of the dominant hand, thumb.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Naming Objects and Fingers: Thumb (C100204),8
CDISC ADAS-Cog - Number Cancellation Summary Score,C100280,CDISC ADAS-Cog - Number Cancellation Summary Score (C100280),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCNC;Number Cancellation;CDISC ADAS-Cog - Number Cancellation Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for the number cancellation tasks.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Number Cancellation Summary Score (C100280),8
CDISC ADAS-Cog - Number Cancellation: Correct,C100281,CDISC ADAS-Cog - Number Cancellation: Correct (C100281),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCNC01;Number Cancellation: Correct;CDISC ADAS-Cog - Number Cancellation: Correct,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Number of targets hit during the number cancellation task.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Number Cancellation: Correct (C100281),8
CDISC ADAS-Cog - Number Cancellation: Errors,C100282,CDISC ADAS-Cog - Number Cancellation: Errors (C100282),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCNC02;Number Cancellation: Errors;CDISC ADAS-Cog - Number Cancellation: Errors,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Number of errors during the number cancellation task.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Number Cancellation: Errors (C100282),8
CDISC ADAS-Cog - Number Cancellation: Remind,C100283,CDISC ADAS-Cog - Number Cancellation: Remind (C100283),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCNC03;Number Cancellation: Remind;CDISC ADAS-Cog - Number Cancellation: Remind,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Number of times reminded for the number cancellation task.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Number Cancellation: Remind (C100283),8
CDISC ADAS-Cog - Orientation Summary Score,C100238,CDISC ADAS-Cog - Orientation Summary Score (C100238),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR;Orientation;CDISC ADAS-Cog - Orientation Summary Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Summary score for orientation.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation Summary Score (C100238),8
CDISC ADAS-Cog - Orientation: Date,C100241,CDISC ADAS-Cog - Orientation: Date (C100241),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR03;Orientation: Date;CDISC ADAS-Cog - Orientation: Date,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current day.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Date (C100241),8
CDISC ADAS-Cog - Orientation: Day of Week,C100243,CDISC ADAS-Cog - Orientation: Day of Week (C100243),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR05;Orientation: Day of Week;CDISC ADAS-Cog - Orientation: Day of Week,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current day of the week.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Day of Week (C100243),8
CDISC ADAS-Cog - Orientation: Full Name,C100239,CDISC ADAS-Cog - Orientation: Full Name (C100239),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR01;Orientation: Full Name;CDISC ADAS-Cog - Orientation: Full Name,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing one's own full name.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Full Name (C100239),8
CDISC ADAS-Cog - Orientation: Month,C100240,CDISC ADAS-Cog - Orientation: Month (C100240),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR02;Orientation: Month;CDISC ADAS-Cog - Orientation: Month,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current month.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Month (C100240),8
CDISC ADAS-Cog - Orientation: Place,C100245,CDISC ADAS-Cog - Orientation: Place (C100245),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR07;Orientation: Place;CDISC ADAS-Cog - Orientation: Place,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current place.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Place (C100245),8
CDISC ADAS-Cog - Orientation: Season,C100244,CDISC ADAS-Cog - Orientation: Season (C100244),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR06;Orientation: Season;CDISC ADAS-Cog - Orientation: Season,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current season.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Season (C100244),8
CDISC ADAS-Cog - Orientation: Time,C100246,CDISC ADAS-Cog - Orientation: Time (C100246),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR08;Orientation: Time;CDISC ADAS-Cog - Orientation: Time,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the approximate current clock time.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Time (C100246),8
CDISC ADAS-Cog - Orientation: Year,C100242,CDISC ADAS-Cog - Orientation: Year (C100242),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCOR04;Orientation: Year;CDISC ADAS-Cog - Orientation: Year,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Orientation task for knowing the current year.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Orientation: Year (C100242),8
CDISC ADAS-Cog - Remembering Test Instructions,C100275,CDISC ADAS-Cog - Remembering Test Instructions (C100275),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCRI;Remembering Test Instructions;CDISC ADAS-Cog - Remembering Test Instructions,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Remembering test instructions.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Remembering Test Instructions (C100275),8
CDISC ADAS-Cog - Spoken Language Ability,C100276,CDISC ADAS-Cog - Spoken Language Ability (C100276),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCSL;Spoken Language Ability;CDISC ADAS-Cog - Spoken Language Ability,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Global rating of the quality of speech, or difficulty in making oneself understood.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Spoken Language Ability (C100276),8
CDISC ADAS-Cog - Total Score,C208544,CDISC ADAS-Cog - Total Score (C208544),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCTS;Total Score;CDISC ADAS-Cog - Total Score,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Total score.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Total Score (C208544),8
CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech,C100277,CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech (C100277),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCDIF;Word Finding Difficulty in Spont Speech;CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Difficulty finding the desired word in spontaneous speech.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech (C100277),8
CDISC ADAS-Cog - Word Recall Average Score,C100177,CDISC ADAS-Cog - Word Recall Average Score (C100177),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCRL;Word Recall;CDISC ADAS-Cog - Word Recall Average Score,Ordinal,"Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Word recall task word average score of trials 1, 2, 3.",3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall Average Score (C100177),8
CDISC ADAS-Cog - Word Recall Trial 1 Subscore,C100178,CDISC ADAS-Cog - Word Recall Trial 1 Subscore (C100178),C100106,QRS;ADAS-Cog;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version),ADCRLT01;Word Recall Trial 1;CDISC ADAS-Cog - Word Recall Trial 1 Subscore,Ordinal,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version (ADAS-Cog CDISC Version) Sub-score for word recall task trial 1.,3,Clinical or Research Assessment Question (C91102); CDISC QRS Instruments Questions (C211913); ADAS-Cog CDISC Version Functional Test Question (C100106); CDISC ADAS-Cog - Word Recall Trial 1 Subscore (C100178),8
